com_id,savi_id,misc_id,involvement_source_id_fk,involvement_source_desc,org_name,qualifying_naics,PrimaryNaics,PrimaryNaics_Desc,SecondaryNaics,SecondaryNaics_Desc,group_id,group_desc,parent_group_id,parent_group_desc
713302201,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Association For Research On ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713295479,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Endorsement Fund Phi Kappa Psi ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
715359890,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Contemporary Club-indianapolis ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
715810253,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Enriching Lives Org Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
715811179,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Pets For Vets-central In Limit ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
715812477,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Bourbon Society-indianapolis ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
715841327,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Club House Two Thousands-fifty ,813410,813410,  Civic and social organizations,722310,  Food service contractors,9,Civic and Social Service Organizations,3,Social Services
716602196,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Hot Room Downtown Indy ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
715225475,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Circle City Frontiers Club Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
715225620,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Gamma Sigma Alpha ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713315765,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Greater Indianapolis Frfghtrs ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713477603,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American Legion ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713290721,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Mkna ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713282831,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Knights Of Columbus ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713267707,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Harmonie Opera Club ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713271800,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Your Organization ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713273978,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Onsite Wastewater Pro ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713279473,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Joseph Maley Foundation Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
711865770,NULL,NULL,2,WIB - Employ Indy Network,Groundwork Indy Inc ,NULL,999990,NULL,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713269729,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Broad Ripple Village Assoc ,813410,813410,  Civic and social organizations,999990,NULL,9,Civic and Social Service Organizations,3,Social Services
713270001,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Sigma Delta Chi Foundation ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713270514,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Kappa Delta Rho Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713270877,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Sierra Club ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
713265580,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Ichs ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
712045524,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,8 Fifteen ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
711090574,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Masonic Society Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
711093620,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Kirsten Richardson Org ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
706593050,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Phi Sigma Kappa Fraternity ,813410,813410,  Civic and social organizations,813319,  Other social advocacy organizations,9,Civic and Social Service Organizations,3,Social Services
705673055,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Avheev Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
705889129,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Beech Grove Masonic Lodge ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
706829662,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Women Entrepreneurs Of America ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
706704905,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Veterans Of Foreign Wars ,813410,813410,  Civic and social organizations,813319,  Other social advocacy organizations,9,Civic and Social Service Organizations,3,Social Services
706751020,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Dathouse Inc ,813410,624110,  Child and youth services,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
706912049,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Kids Against Hunter-central ,813410,813410,  Civic and social organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
707724633,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Central Indiana Club House ,813410,622210,  Psychiatric and substance abuse hospitals,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
711089376,886222,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Marine Foundation Indiana Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
711088706,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Chapel Hill Lions Club ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
709425619,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Kappa Alpha Theta ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
708244777,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Veterans Of Foreign Wars ,813410,813410,  Civic and social organizations,813319,  Other social advocacy organizations,9,Civic and Social Service Organizations,3,Social Services
707810881,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Neighborhood Alliance-child ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
705077698,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Angie's List ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
705232292,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Veterans Support Council ,813410,813410,  Civic and social organizations,923140,  Administration of veterans' affairs,9,Civic and Social Service Organizations,3,Social Services
700904062,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Tri Kappa ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
702717465,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Stamp Club ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
703708230,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Grand Lodge Of Indiana Ioof ,813410,813410,  Civic and social organizations,813319,  Other social advocacy organizations,9,Civic and Social Service Organizations,3,Social Services
698314226,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Crown Point ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
698534617,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American Family Assn ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
693847568,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana State Fraternal Order ,813410,813410,  Civic and social organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
682771076,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,West Side Wayout ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
679871145,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Veterans Of Foreign Wars ,813410,813410,  Civic and social organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
682945522,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Hvaf Station Street ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
684323207,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Citizens Action Coalition ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
684323306,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Lillian Davis Foundation Inc ,813410,541720,  Social science and humanities research,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
669121600,887384,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Amvets State Headquarters ,813410,561110,  Office administrative services,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
664162369,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Casa Mateo ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
655515245,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Fraternal Order Of Police ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
638648501,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Mother Teresa Order ,813410,813110,  Religious organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
632295788,865151,NULL,3,Methodology TBD,Starfish Initiative ,NULL,624190,  Other individual and family services,813211,  Grantmaking foundations,9,Civic and Social Service Organizations,3,Social Services
627083876,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,National Council On Educating ,813410,813410,  Civic and social organizations,999990,NULL,9,Civic and Social Service Organizations,3,Social Services
582405221,885782,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Murat Shrine Temple ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
618276612,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Interactions Corp ,813410,813410,  Civic and social organizations,541511,  Custom computer programming services,9,Civic and Social Service Organizations,3,Social Services
618257893,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,C D Enterprises Ltd ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
548331990,886183,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Miracle Place ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
521295550,865825,NULL,2,WIB - Employ Indy Network,Marion County Commission-youth ,NULL,624190,  Other individual and family services,624190,  Other individual and family services,9,Civic and Social Service Organizations,3,Social Services
521304923,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Reading & Info Svc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
521299826,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Royal Order-jesters Natl Ofc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
521276311,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Babe Store ,813410,813311,  Human rights organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
521267658,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indianapolis Masonic Temple ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
521238824,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,National Council Public Hist ,813410,813410,  Civic and social organizations,999990,NULL,9,Civic and Social Service Organizations,3,Social Services
521221093,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Citizens Action Coalition ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
499075299,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Loyal Order Of Moose ,813410,813410,  Civic and social organizations,813319,  Other social advocacy organizations,9,Civic and Social Service Organizations,3,Social Services
499075836,864035,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Southeast Neighborhood Devmnt ,813410,813319,  Other social advocacy organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
496227620,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American Legion National Hq ,813410,813410,  Civic and social organizations,541613,  Marketing consulting services,9,Civic and Social Service Organizations,3,Social Services
496204504,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indianapolis Neighborhood Rsrc ,813410,813410,  Civic and social organizations,999990,NULL,9,Civic and Social Service Organizations,3,Social Services
496206731,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Theta Chi Fraternity Intl Hdq ,813410,813319,  Other social advocacy organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
496196775,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Dirty Dozen Hunting & Fishing ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
552788077,868622,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Hvaf-indiana Inc ,813410,813410,  Civic and social organizations,454110,NULL,9,Civic and Social Service Organizations,3,Social Services
552795544,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Broad Ripple Masonic Lodge ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
552757932,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Bicycle Coalition ,813410,813410,  Civic and social organizations,451110,  Sporting goods stores,9,Civic and Social Service Organizations,3,Social Services
552466146,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Tobias Family Foundations ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
552466559,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Oaklandon Youth Organization ,813410,624110,  Child and youth services,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
552811515,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Masonic Relief Board-indiana ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
552812034,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indy Partnership ,813410,813410,  Civic and social organizations,999990,NULL,9,Civic and Social Service Organizations,3,Social Services
552826125,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Natl Federation High School ,813410,813410,  Civic and social organizations,999990,NULL,9,Civic and Social Service Organizations,3,Social Services
582367462,867436,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Lawrence Lions Club ,813410,813410,  Civic and social organizations,713990,  All other amusement and recreation industries,9,Civic and Social Service Organizations,3,Social Services
582344313,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,National Federation-the Blind ,813410,813410,  Civic and social organizations,624190,  Other individual and family services,9,Civic and Social Service Organizations,3,Social Services
582355756,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Upward Bound ,813410,813410,  Civic and social organizations,454110,NULL,9,Civic and Social Service Organizations,3,Social Services
582358883,863113,NULL,2,WIB - Employ Indy Network,Community Action-greater ,NULL,624190,  Other individual and family services,999990,NULL,9,Civic and Social Service Organizations,3,Social Services
582381893,885782,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Murat Shrine Club Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
440160349,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Knights Of Columbus ,813410,813410,  Civic and social organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
440169134,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indianapolis Liederkranz ,813410,813410,  Civic and social organizations,454110,NULL,9,Civic and Social Service Organizations,3,Social Services
440178408,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American Legion John H Geiger ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
440216791,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Network Of Enlightened Women ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
440303815,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Tke Educational Foundation ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
440282277,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Southeast Neighborhood Devmnt ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
440276609,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Sigma Kappa & Npc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
440276611,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Sigma Kappa Foundation ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
440452275,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Mission Indy ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
478261506,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American Legion ,813410,813410,  Civic and social organizations,813319,  Other social advocacy organizations,9,Civic and Social Service Organizations,3,Social Services
478220411,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Phi Kappa Psi Fraternity ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
478221518,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Englewood Lodge Af & Am ,813410,813410,  Civic and social organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
478222599,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana State Police Alliance ,813410,813410,  Civic and social organizations,813319,  Other social advocacy organizations,9,Civic and Social Service Organizations,3,Social Services
458625027,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Veterans Of Foreign Wars ,813410,813410,  Civic and social organizations,813319,  Other social advocacy organizations,9,Civic and Social Service Organizations,3,Social Services
440500881,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Ymca Of Greater Indianapolis ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
458612702,887384,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Amvets ,813410,813410,  Civic and social organizations,813319,  Other social advocacy organizations,9,Civic and Social Service Organizations,3,Social Services
458615192,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Prospect Masonic Lodge ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
458618337,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Lions Of Indiana ,813410,921120,  Legislative bodies,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
440133718,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Skyline Club ,813410,813410,  Civic and social organizations,722511,  Full-service restaurants,9,Civic and Social Service Organizations,3,Social Services
440066174,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Christel House Intl ,813410,813319,  Other social advocacy organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
440147767,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Millersville Masonic ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
440139541,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American Legion ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
440147171,868599,NULL,2,WIB - Employ Indy Network,Volunteers Of America ,NULL,624190,  Other individual and family services,624190,  Other individual and family services,9,Civic and Social Service Organizations,3,Social Services
440149045,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Society Of Broadcast Engineers ,813410,813410,  Civic and social organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
440154110,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American Legion Dept-indiana ,813410,813410,  Civic and social organizations,813319,  Other social advocacy organizations,9,Civic and Social Service Organizations,3,Social Services
440150159,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Independent Pleasure & Benefit ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
440015268,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Alpha Sigma Alpha ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
439911125,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Community Pharmacies-indiana ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
439137404,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Beta Chi Theta Natl Fraternity ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
437322253,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Angie's List ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
437322254,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Phi Kappa Beta ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
437321765,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Cathedral-praise Bibleway Church ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
433497456,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Bicycle Indiana Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
433481378,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Pmi Central Indiana Chapter ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
433384888,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Supplier Insight ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
433403438,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Local Initiatives Support Corp ,813410,813319,  Other social advocacy organizations,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
433406010,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Next Steps Beyond 50 ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
433412650,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Council Business Solutions ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
433413022,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Girls Rock! Indianapolis ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
433424571,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Wellness Council Of Indiana ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
433436923,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Binford Redevelopment & Growth ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
433449773,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Alpha Sigma Tau Natl Sorority ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
433202591,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indianapolis Reentry Education ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
437307757,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Eta Pi Kappa Pi Chapter Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
436493260,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Integrating Woman Leaders ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
436055761,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Fort The Club House ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
436002529,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Knights-columbus Indianapolis ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
434693049,883574,NULL,2,WIB - Employ Indy Network,Health Net ,NULL,621493,  Freestanding emergency medical centers,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
434693240,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Fraternal Order Of Police ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
431391836,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,F C P A P T O Inc ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
427915562,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Network Strategies ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
427566126,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Private Reserve ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
427428992,867486,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Indiana Historical Society ,813410,712110,  Museums,813410,  Civic and social organizations,9,Civic and Social Service Organizations,3,Social Services
426664701,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,T K E ,813410,813410,  Civic and social organizations,NULL,NULL,9,Civic and Social Service Organizations,3,Social Services
